"SampleID","Site","Type","Order.q","qD","qD.LCL","qD.UCL","SC_star"
"Bac_135","3","tile_d",1,239.20607853307,233.381622040132,245.030535026008,0.9957
"Bac_135","3","tile_d",2,163.160144692083,154.666977835947,171.65331154822,0.9957
"Bac_004","4","leaf",0,93.9367577912247,92.6605545252908,95.2129610571587,0.9946
"Bac_004","4","leaf",1,72.643187075809,70.5868924295808,74.6994817220373,0.9946
"Bac_004","4","leaf",2,59.2303826371176,56.2210297508592,62.239735523376,0.9946
"Bac_026","4","sediment_5",0,338.095330783674,331.769701742125,344.420959825222,0.9946
"Bac_026","4","sediment_5",1,259.98931594936,253.255734826822,266.722897071897,0.9946
"Bac_026","4","sediment_5",2,203.208344165957,193.328167182435,213.08852114948,0.9946
"Bac_055","4","tile_l",0,84.3171791105269,79.5705465437039,89.0638116773499,0.9946
"Bac_055","4","tile_l",1,60.352887447775,57.4494104758421,63.2563644197078,0.9946
"Bac_055","4","tile_l",2,46.7771816326365,43.4109025688799,50.1434606963931,0.9946
"Bac_056","4","tile_l",0,189.216423499745,182.583384009205,195.849462990286,0.9946
"Bac_056","4","tile_l",1,132.179673171584,127.679354626127,136.679991717041,0.9946
"Bac_056","4","tile_l",2,95.2076400867446,89.0004565558841,101.414823617605,0.9946
"Bac_059","4","tile_l",0,232.334920357553,226.395625443293,238.274215271813,0.9946
"Bac_059","4","tile_l",1,163.249592872757,158.221156958205,168.278028787309,0.9946
"Bac_059","4","tile_l",2,117.704447764815,110.184348374822,125.224547154809,0.9946
"Bac_060","4","sediment_5",0,234.899874107944,233.894040319179,235.90570789671,0.9946
"Bac_060","4","sediment_5",1,186.919397692786,185.301495752073,188.537299633499,0.9946
"Bac_060","4","sediment_5",2,151.54406046124,148.61940127206,154.46871965042,0.9946
"Bac_061","4","tile_l",0,206.260245631752,200.581238358406,211.939252905099,0.9946
"Bac_061","4","tile_l",1,143.558660806694,138.823634584375,148.293687029013,0.9946
"Bac_061","4","tile_l",2,104.279850629888,97.9114608215627,110.648240438213,0.9946
"Bac_062","4","tile_l",0,158.056600215536,154.124624431735,161.988575999337,0.9946
"Bac_062","4","tile_l",1,116.689422141422,112.941697337924,120.437146944921,0.9946
"Bac_062","4","tile_l",2,88.7360688727366,83.3344611639286,94.1376765815446,0.9946
"Bac_072","4","sediment_20",0,673.532148440355,664.402888732603,682.661408148107,0.9946
"Bac_072","4","sediment_20",1,487.186364938823,478.634440174592,495.738289703055,0.9946
"Bac_072","4","sediment_20",2,362.299157562412,349.180106150325,375.418208974499,0.9946
"Bac_081","4","sediment_5",0,762.806422302625,758.90053428709,766.712310318159,0.9946
"Bac_081","4","sediment_5",1,566.784123854873,560.579162167198,572.989085542548,0.9946
"Bac_081","4","sediment_5",2,417.832432283443,407.745174654762,427.919689912124,0.9946
"Bac_084","4","sediment_5",0,924.217655025946,915.518638407566,932.916671644327,0.9946
"Bac_084","4","sediment_5",1,535.156957277997,525.991323317066,544.322591238927,0.9946
"Bac_084","4","sediment_5",2,284.783411887269,272.616991971113,296.949831803425,0.9946
"Bac_086","4","sediment_5",0,1745.77103026234,1737.54889199694,1753.99316852773,0.9946
"Bac_086","4","sediment_5",1,815.882754050125,803.347917035171,828.417591065079,0.9946
"Bac_086","4","sediment_5",2,124.755077273114,118.434379731839,131.07577481439,0.9946
"Bac_103","4","tile_d",0,401.498944824841,394.622988234086,408.374901415597,0.9946
"Bac_103","4","tile_d",1,254.723742467154,248.620408877146,260.827076057162,0.9946
"Bac_103","4","tile_d",2,165.717583001468,157.667775382916,173.76739062002,0.9946
"Bac_106","4","tile_d",0,222.213301183555,217.622710317603,226.803892049507,0.9946
"Bac_106","4","tile_d",1,146.79949313439,142.073432336314,151.525553932466,0.9946
"Bac_106","4","tile_d",2,96.5281560413529,89.4340751965205,103.622236886185,0.9946
"Bac_110","4","tile_d",0,391.903325089684,385.437522974452,398.369127204916,0.9946
"Bac_110","4","tile_d",1,265.680143649128,259.070831548247,272.28945575001,0.9946
"Bac_110","4","tile_d",2,176.481789758628,166.183046421065,186.780533096191,0.9946
"Bac_112","4","tile_d",0,563.926001069985,555.048866960672,572.803135179298,0.9946
"Bac_112","4","tile_d",1,356.019506574564,348.51751037479,363.521502774339,0.9946
"Bac_112","4","tile_d",2,210.411247797026,197.888868085167,222.933627508886,0.9946
"Bac_113","4","tile_d",0,190.374999040258,186.01918337687,194.730814703646,0.9946
"Bac_113","4","tile_d",1,130.709414446609,126.37494249661,135.043886396607,0.9946
"Bac_113","4","tile_d",2,95.4313314238667,89.8682444757544,100.994418371979,0.9946
"Bac_122","4","leaf",0,126.125751027085,120.459581485087,131.791920569083,0.9946
"Bac_122","4","leaf",1,89.2933268801355,86.3305888690028,92.2560648912682,0.9946
"Bac_122","4","leaf",2,71.1658036456928,67.6343498968759,74.6972573945096,0.9946
"Bac_125","4","leaf",0,485.321209422588,478.480682428836,492.16173641634,0.9946
"Bac_125","4","leaf",1,347.441104611802,341.534736221383,353.347473002221,0.9946
"Bac_125","4","leaf",2,267.418072195474,259.589196612541,275.246947778408,0.9946
"Bac_126","4","sediment_20",0,485.261861849543,478.03628356684,492.487440132245,0.9946
"Bac_126","4","sediment_20",1,360.308434757712,353.215174645164,367.401694870259,0.9946
"Bac_126","4","sediment_20",2,268.824375801782,258.650588253291,278.998163350272,0.9946
"Bac_127","4","leaf",0,249.288993531759,243.759992147523,254.817994915994,0.9946
"Bac_127","4","leaf",1,179.150579128463,175.061280180658,183.239878076267,0.9946
"Bac_127","4","leaf",2,138.195077736374,132.654754320133,143.735401152614,0.9946
"Bac_129","4","sediment_20",0,207.179167515788,205.246956925729,209.111378105847,0.9946
"Bac_129","4","sediment_20",1,164.141627067408,161.257230954873,167.026023179943,0.9946
