"SampleID","Site","Type","Order.q","qD","qD.LCL","qD.UCL","SC_star"
"T059","2","tile_d",1,58.7833889812483,56.7254910320448,60.8412869304518,0.999
"T059","2","tile_d",2,8.24584107386118,7.94174911911918,8.54993302860318,0.999
"T060","2","tile_d",0,609.430982133922,607.383969484332,611.477994783512,0.999
"T060","2","tile_d",1,28.2622968479795,27.7510069297612,28.7735867661978,0.999
"T060","2","tile_d",2,3.8400147877322,3.7945890038482,3.88544057161619,0.999
"T013","3","leaf",0,73.5903206904574,72.4355062584385,74.7451351224763,0.999
"T013","3","leaf",1,33.883342942684,32.5869340118884,35.1797518734796,0.999
"T013","3","leaf",2,17.1972438604069,15.9609707964731,18.4335169243407,0.999
"T016","3","leaf",0,57.7531602869776,56.7842868105996,58.7220337633555,0.999
"T016","3","leaf",1,28.4461708244694,27.1245586920785,29.7677829568603,0.999
"T016","3","leaf",2,15.8264785629172,14.5416624114822,17.1112947143521,0.999
"T018","3","leaf",0,65.6123003581126,64.3337635864819,66.8908371297432,0.999
"T018","3","leaf",1,38.8724314187143,37.5104165600289,40.2344462773997,0.999
"T018","3","leaf",2,26.1387838405066,24.5295252604631,27.7480424205502,0.999
"T037","3","tile_l",0,207.340802196915,202.998088345833,211.683516047997,0.999
"T037","3","tile_l",1,63.4536150498743,61.4247844165443,65.4824456832043,0.999
"T037","3","tile_l",2,26.1925198409475,24.8081078557961,27.576931826099,0.999
"T038","3","tile_l",0,241.295628650697,235.180090129764,247.41116717163,0.999
"T038","3","tile_l",1,82.951930263802,80.664110050664,85.2397504769399,0.999
"T038","3","tile_l",2,35.6664857386046,33.8093342106662,37.523637266543,0.999
"T039","3","tile_l",0,437.408010471488,433.362402378767,441.453618564209,0.999
"T039","3","tile_l",1,69.1329043073562,67.634576304224,70.6312323104884,0.999
"T039","3","tile_l",2,19.5675723120628,19.0415995964459,20.0935450276797,0.999
"T040","3","tile_l",0,298.707902745966,293.801268515315,303.614536976617,0.999
"T040","3","tile_l",1,74.1335035856679,72.5807174566743,75.6862897146615,0.999
"T040","3","tile_l",2,33.8714363131609,32.8982609494449,34.8446116768769,0.999
"T041","3","tile_l",0,333.648331689906,329.06019205068,338.236471329132,0.999
"T041","3","tile_l",1,75.119757984467,73.7452667315905,76.4942492373434,0.999
"T041","3","tile_l",2,33.977575990227,33.1541348130382,34.8010171674158,0.999
"T042","3","tile_l",0,300.373011471286,297.202723599588,303.543299342983,0.999
"T042","3","tile_l",1,69.6458903530157,68.4288546432526,70.8629260627788,0.999
"T042","3","tile_l",2,30.1266904338479,29.4160503870858,30.83733048061,0.999
"T061","3","tile_d",0,326.215882827633,321.453435181223,330.978330474044,0.999
"T061","3","tile_d",1,122.514790239835,119.231850246869,125.7977302328,0.999
"T061","3","tile_d",2,65.1248209986333,62.730409899137,67.5192320981296,0.999
"T062","3","tile_d",0,222.35439684864,216.066772734582,228.642020962697,0.999
"T062","3","tile_d",1,81.150539330207,78.8352295368332,83.4658491235808,0.999
"T062","3","tile_d",2,43.4907878024289,41.6528140640264,45.3287615408314,0.999
"T063","3","tile_d",0,395.925911425407,393.469360907861,398.382461942952,0.999
"T063","3","tile_d",1,63.9174537969842,62.7295887500417,65.1053188439267,0.999
"T063","3","tile_d",2,17.1847512646295,16.7899991811906,17.5795033480684,0.999
"T064","3","tile_d",0,799.1106926103,796.655563409326,801.565821811274,0.999
"T064","3","tile_d",1,165.865795828323,164.070286024726,167.661305631921,0.999
"T064","3","tile_d",2,41.5927300536747,40.8096824920966,42.3757776152528,0.999
"T065","3","tile_d",0,58.9590347425987,54.4435037342464,63.4745657509511,0.999
"T065","3","tile_d",1,26.5983649717896,24.5445985574536,28.6521313861256,0.999
"T065","3","tile_d",2,12.9642078645912,11.2846594090636,14.6437563201187,0.999
"T066","3","tile_d",0,63.7942635854022,62.1086704985351,65.4798566722694,0.999
"T066","3","tile_d",1,32.6580560990228,31.0401323718606,34.2759798261851,0.999
"T066","3","tile_d",2,20.5149409256227,19.1501376699087,21.8797441813368,0.999
"T078","3","sediment_5",0,242.405997207554,237.101675688976,247.710318726132,0.999
"T078","3","sediment_5",1,66.1734671861011,63.8642066883999,68.4827276838023,0.999
"T078","3","sediment_5",2,26.6529734347877,25.3805804581428,27.9253664114326,0.999
"T080","3","sediment_5",0,83.0539744024377,81.8282132133873,84.2797355914882,0.999
"T080","3","sediment_5",1,53.79046465111,52.6140021305168,54.9669271717031,0.999
"T080","3","sediment_5",2,39.1441804487778,37.6711356292478,40.6172252683077,0.999
"T081","3","sediment_5",0,56.2449783325865,55.4295038154577,57.0604528497153,0.999
"T081","3","sediment_5",1,34.7795490552144,34.1971981474916,35.3618999629372,0.999
"T081","3","sediment_5",2,22.4167044376292,21.723402791629,23.1100060836295,0.999
"T082","3","sediment_5",0,225.372316529576,221.410274829177,229.334358229974,0.999
"T082","3","sediment_5",1,84.4690313027032,82.1480039091656,86.7900586962407,0.999
"T082","3","sediment_5",2,48.2869890927791,46.5203066766984,50.0536715088597,0.999
"T096","3","sediment_20",0,112.551681152144,109.937315018538,115.16604728575,0.999
"T096","3","sediment_20",1,57.1124342810561,55.1198394146034,59.1050291475088,0.999
"T096","3","sediment_20",2,34.0784489431459,32.128314724987,36.0285831613048,0.999
"T019","4","leaf",0,107.795543167395,103.562176033113,112.028910301677,0.999
"T019","4","leaf",1,40.8908809801576,38.7754191016702,43.0063428586451,0.999
"T019","4","leaf",2,16.869910188553,15.4432102856834,18.2966100914226,0.999
"T023","4","leaf",0,126.477570535193,121.702405267639,131.252735802746,0.999
"T023","4","leaf",1,29.5601812380418,28.4190886218372,30.7012738542464,0.999
"T023","4","leaf",2,14.2127201374877,13.6453449017597,14.7800953732157,0.999
"T024","4","leaf",0,58.9295112356037,55.3179593747743,62.5410630964331,0.999
"T024","4","leaf",1,34.3173611041867,32.3709612639217,36.2637609444518,0.999
"T024","4","leaf",2,22.1086188203508,19.9683642636169,24.2488733770847,0.999
"T043","4","tile_l",0,421.004678009177,418.228166984127,423.781189034228,0.999
"T043","4","tile_l",1,65.5240402431295,64.0538198085302,66.9942606777289,0.999
"T043","4","tile_l",2,13.39757150273,13.0181407031423,13.7770023023176,0.999
"T044","4","tile_l",0,319.076126179974,313.206298346532,324.945954013416,0.999
"T044","4","tile_l",1,66.9241077777057,65.3702965159464,68.4779190394651,0.999
"T044","4","tile_l",2,26.6355034033379,25.8123165308055,27.4586902758703,0.999
"T045","4","tile_l",0,726.04815359035,720.271906899773,731.824400280927,0.999
"T045","4","tile_l",1,134.771302670569,133.341209939998,136.201395401141,0.999
